Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
North,Silt,Cotton,592.1535851387508,35.96308743181858,False,True,Rainy,79,4.821413378191639
South,Chalky,Rice,203.6480640018479,31.266923869935567,True,True,Rainy,136,4.198449161996176
West,Peaty,Soybean,577.2491678650285,27.324167432503952,False,False,Cloudy,78,2.900356443500452
South,Silt,Cotton,336.64930985208827,28.191694858821823,False,False,Cloudy,116,1.7532147794102242
South,Chalky,Cotton,628.360889218692,30.217398933205004,True,True,Rainy,117,7.198592514598834
South,Chalky,Maize,937.6430592690856,38.60882371564551,False,False,Sunny,84,5.2091784136446595
East,Peaty,Maize,926.933406135172,33.459972274437746,True,True,Cloudy,86,8.23902750662234
West,Chalky,Maize,646.6134960086578,37.638816976656784,False,True,Sunny,93,5.101794767033838
East,Loam,Wheat,517.1826204636548,31.233209155650112,True,True,Cloudy,125,6.064205643912723
East,Sandy,Soybean,539.0138809206421,35.155909152693894,True,True,Sunny,131,6.841291426374764
North,Peaty,Barley,778.8676163804842,27.55068948264516,True,True,Rainy,66,6.0310300361041005
South,Silt,Maize,619.2418025138726,16.630099299138468,True,True,Cloudy,61,5.647350567734774
South,Silt,Wheat,836.0716990904593,19.54272474845397,True,True,Sunny,115,7.843662556243626
East,Silt,Barley,929.6027230204771,18.31165853706388,False,False,Sunny,86,4.149603805628837
North,Chalky,Rice,224.73947741619162,16.714434078414747,True,True,Rainy,109,4.31285605254408
North,Peaty,Wheat,669.3013008328303,34.59127172146775,False,True,Rainy,91,4.689291426341069
North,Silt,Rice,429.72699563141884,19.047113272661537,False,False,Sunny,137,1.5056801863264784
West,Peaty,Soybean,551.1817123088022,20.101983286703256,True,False,Sunny,144,4.508398294635303
East,Peaty,Barley,398.6783207756592,27.316152129740782,False,True,Cloudy,130,3.248503663465115
West,Chalky,Barley,363.4905499781235,29.72482784552683,True,False,Sunny,83,3.4040349344096175
North,Chalky,Wheat,635.6585033125298,24.809133018782525,True,False,Cloudy,60,6.038623512230143
North,Silt,Maize,950.2095779672991,20.419315639940137,False,False,Sunny,133,5.6807082656784615
North,Sandy,Soybean,604.6416679926137,19.036575497468583,False,False,Sunny,108,3.546673308458266
South,Chalky,Wheat,941.9779085489191,21.65436948080349,True,True,Sunny,97,8.26264715794433
East,Loam,Cotton,933.3423805393815,30.968078123130084,False,False,Cloudy,77,5.808349894650332
South,Chalky,Soybean,952.2884334178673,21.439268670831673,False,False,Sunny,65,5.113598726424606
West,Loam,Cotton,446.2949015678002,27.930348810915774,True,True,Rainy,121,5.188280527297291
South,Silt,Maize,259.53096085118943,34.72249799921248,False,True,Sunny,71,3.0657947098864198
East,Sandy,Cotton,924.9063664584521,26.645083796838115,True,True,Rainy,125,8.143424173191239
South,Chalky,Rice,584.9674178538085,34.823479538663875,False,True,Sunny,101,5.6387099784822565
North,Silt,Barley,830.0621215027552,18.26954406871934,False,True,Sunny,100,6.307603305971675
West,Clay,Cotton,178.50356259076818,39.414997697477375,False,False,Sunny,99,1.4003601506779204
West,Chalky,Maize,677.6177324655422,34.62931284324819,False,False,Rainy,85,3.9015025097022282
North,Silt,Wheat,243.86044167626278,27.453342447559365,True,True,Rainy,72,4.299271517467309
North,Chalky,Cotton,598.9417324039114,29.67865401729739,False,True,Sunny,96,4.862875260208448
North,Loam,Cotton,650.7047276131909,38.36678176281566,False,False,Rainy,71,3.5895246248325594
East,Clay,Wheat,363.1864265213187,15.685949965470495,False,True,Cloudy,61,3.7285303212784453
South,Peaty,Maize,616.8957498054473,20.469743587465643,False,False,Sunny,82,4.112760002088953
West,Silt,Soybean,866.3273651603216,28.99168069522613,False,True,Rainy,62,6.301665015960742
South,Clay,Soybean,378.6612469743532,21.621582886330692,True,True,Sunny,131,5.135755747727172
North,Peaty,Cotton,311.6371896271145,26.344375008078472,True,False,Cloudy,94,3.9441661195762574
North,Silt,Cotton,835.7699017404361,38.14913675504574,False,True,Cloudy,84,6.855756477994785
South,Clay,Rice,466.99464562383434,28.917800828879244,False,True,Cloudy,95,4.635253788725844
West,Loam,Soybean,128.00219210141216,17.461913759362783,True,True,Sunny,126,3.136699032885529
East,Sandy,Rice,847.9799967651056,35.815828080556216,False,False,Sunny,101,4.685106813507125
South,Loam,Barley,590.5792024226173,30.794325731113823,False,False,Cloudy,86,3.146780130362701
North,Chalky,Maize,336.97925327943955,36.3418032890798,False,True,Rainy,65,4.020810419009283
North,Silt,Cotton,388.24250198144205,32.229967740609865,True,False,Rainy,65,3.413413461623116
East,Chalky,Maize,983.16139030112,27.499213086436512,True,True,Cloudy,136,8.005351033432847
South,Clay,Barley,883.4477541084534,36.47394976349871,False,False,Rainy,71,4.990605649880506
East,Sandy,Maize,206.513765575173,21.884554138446262,True,True,Sunny,79,4.938204299549653
East,Loam,Barley,257.2704826694703,34.59105572361568,False,True,Sunny,105,3.8997027787879945
West,Silt,Barley,906.2754984090068,39.08873987591926,False,False,Cloudy,116,5.37652444235375
West,Peaty,Barley,793.4975298134198,24.256171620913697,True,True,Sunny,137,7.041737857845062
North,Loam,Wheat,526.347039611592,35.25493802752764,False,False,Sunny,68,2.885958154631835
South,Loam,Wheat,324.1270245247358,27.016834819366306,False,False,Cloudy,119,2.5651313452160456
West,Sandy,Cotton,602.819487970611,15.927844044814002,False,False,Rainy,87,3.2628219605509203
North,Silt,Maize,949.0495691484983,22.5021451440178,True,False,Rainy,64,8.074551272301132
South,Chalky,Maize,670.0142892863794,17.371847150438192,True,True,Cloudy,118,6.208389625841916
North,Clay,Cotton,721.5274804306499,37.29054982915566,False,True,Rainy,110,5.965315996557812
West,Loam,Rice,723.6319231067165,35.31983851627717,True,False,Rainy,67,6.117193948055786
North,Clay,Rice,878.8741689455434,37.48775682986545,True,False,Cloudy,107,6.584297234376628
South,Silt,Cotton,179.76549799272652,31.594755587373804,False,False,Rainy,87,1.6695037591301312
South,Clay,Soybean,660.6060190762879,24.87228610256786,True,True,Sunny,130,6.1912491161948635
North,Loam,Cotton,738.3887332921722,19.530115511108782,False,True,Rainy,82,4.706523356856247
South,Peaty,Cotton,884.6173534417401,21.967996284253864,False,False,Rainy,109,4.851774452352609
North,Clay,Cotton,487.654212046598,39.04273739150716,True,True,Rainy,146,5.215328883382139
South,Peaty,Barley,193.04128164203212,33.37707514755328,False,True,Rainy,88,2.263855737321253
North,Sandy,Wheat,784.3015171165048,21.536590806464872,False,True,Rainy,86,5.8184424469531155
North,Sandy,Maize,670.9058928647454,29.67984091539369,True,True,Sunny,64,6.470860311875568
North,Peaty,Cotton,514.1096670319181,25.26009208506275,True,False,Rainy,90,4.454331402112153
East,Chalky,Barley,157.5740109164833,26.080783911170357,True,True,Cloudy,146,3.8112161123704404
South,Chalky,Rice,195.5486534833327,39.13332021755338,False,False,Rainy,79,1.8362611867812777
West,Silt,Cotton,597.2730076560189,21.326016898633803,True,True,Sunny,142,6.949924727089979
North,Peaty,Wheat,514.4638624614333,17.131964441190338,True,True,Sunny,128,5.469072916751395
East,Clay,Wheat,171.5289181186126,15.021848881735071,False,False,Cloudy,76,1.499037962592666
West,Peaty,Barley,579.8128072113384,31.76469074742859,True,False,Rainy,106,5.265025422050924
North,Chalky,Maize,277.46684355792354,32.63729910471994,True,True,Rainy,62,4.601469944953742
West,Clay,Rice,171.05907800690585,21.963263672806924,True,True,Sunny,133,4.322883775764683
East,Peaty,Wheat,419.1575831655327,28.562617747601365,True,False,Sunny,91,4.568314994483844
West,Sandy,Maize,780.4364976702129,24.288934413869377,False,False,Rainy,128,4.3181594398849805
North,Clay,Barley,883.32328178654,26.329515966201775,True,False,Rainy,143,6.350437132030221
West,Clay,Wheat,810.5371171247017,20.71298519656427,False,False,Sunny,78,4.011631579968128
West,Loam,Barley,154.16707786319324,20.131196557267593,True,False,Rainy,79,3.314853382946445
North,Chalky,Barley,457.04388905292643,20.350868500841184,True,False,Cloudy,95,4.093890911718287
East,Silt,Barley,861.8566662203486,34.404952823588516,True,False,Sunny,112,6.753111074834888
East,Clay,Barley,985.2176951603196,17.947242343118475,False,False,Rainy,147,4.540517181261527
West,Silt,Barley,564.9757060214888,17.138654416580177,True,False,Cloudy,77,4.964313540493579
South,Chalky,Wheat,729.5024153677779,21.65981251629953,True,True,Sunny,78,6.270074830462483
West,Sandy,Rice,639.4517552527063,27.447524635919738,False,True,Cloudy,91,4.497759213556141
South,Clay,Cotton,975.443042054162,22.225729005421258,False,False,Cloudy,121,4.272787246558151
West,Loam,Rice,128.21566811217798,30.601515099417355,True,False,Rainy,126,2.878700840127062
East,Sandy,Wheat,342.20141976333935,15.133413618749836,True,False,Cloudy,140,3.842309098914434
West,Loam,Wheat,828.9209889950536,32.718422270242236,False,False,Sunny,144,5.130461444872129
West,Clay,Rice,123.30553636111033,22.531141218196808,False,False,Sunny,102,0.8721080113335125
South,Silt,Soybean,978.6680227533977,19.130105652656518,True,False,Rainy,139,6.6957072409322675
East,Loam,Wheat,563.1428833934438,37.175901077828364,False,True,Sunny,126,4.829380104604827
South,Clay,Cotton,956.5029465869796,34.97160072439284,True,True,Cloudy,105,7.872816473759778
West,Clay,Soybean,327.90200304053246,30.021257916150425,True,False,Sunny,80,4.334852936459849
North,Clay,Rice,933.056820332499,29.56616775616873,True,True,Sunny,149,7.846688970951975
West,Loam,Rice,377.6473829424947,30.53016764480671,True,False,Rainy,111,3.0117049617499605
West,Sandy,Cotton,211.1901407917248,32.587502370674905,True,True,Rainy,148,5.107307862134968
South,Chalky,Cotton,384.1710961319955,20.51087762316983,True,True,Sunny,113,4.79246743590608
North,Sandy,Wheat,442.2552693637511,32.80882344603552,False,True,Rainy,147,3.94730290045385
North,Peaty,Rice,507.6077499965951,36.54836034815884,False,True,Cloudy,139,4.436524892266196
South,Peaty,Wheat,548.4970289059454,24.028919632377132,True,True,Cloudy,93,5.95587938235252
East,Chalky,Soybean,206.91172233726815,28.254867079240498,False,False,Rainy,142,1.5415795524561602
North,Sandy,Barley,626.4172300733902,17.05769640489752,False,False,Sunny,117,2.918460598813347
North,Peaty,Rice,787.6414502499464,15.619131859314386,True,False,Sunny,79,5.535177441137339
South,Chalky,Soybean,413.606795303642,17.131341459953738,False,False,Cloudy,64,2.1957983910407357
East,Sandy,Cotton,556.2748354213154,36.294956353907445,False,True,Sunny,107,4.419037403376667
East,Peaty,Barley,468.9896024239175,18.824404108988652,False,True,Cloudy,65,3.8682928574307427
West,Loam,Wheat,255.5135600689868,18.79178235400822,False,False,Sunny,84,2.3401182509677776
West,Loam,Maize,932.3269818838725,30.021374755528633,False,True,Cloudy,124,6.728506267499914
South,Chalky,Rice,999.3833838144562,33.23214102962528,False,False,Sunny,118,5.308516645881986
East,Silt,Wheat,466.84089739194644,36.87190397314656,True,True,Cloudy,80,5.460030676590909
South,Sandy,Rice,472.80487955254745,18.567558613388968,False,True,Sunny,116,3.4487406096582993
West,Clay,Rice,588.3033427662983,34.26582264161418,False,False,Sunny,107,3.5685143969479363
South,Clay,Wheat,937.39606632388,35.068712241317236,False,False,Rainy,125,5.770542841202534
South,Chalky,Cotton,203.6123748270793,23.729083049773465,False,True,Rainy,118,3.111885331333177
North,Clay,Wheat,675.1124023331608,19.41054585289722,False,True,Rainy,98,5.181585412284132
North,Peaty,Cotton,631.2140325741441,31.176192745563647,True,True,Rainy,109,6.655796280804403
North,Loam,Soybean,643.7853130697833,20.65468711207582,True,True,Rainy,137,7.073440406903431
West,Silt,Cotton,138.6276387196517,16.982310592629045,False,False,Cloudy,85,2.4229803569385475
South,Peaty,Rice,640.3146665337221,25.91182807494122,False,True,Sunny,89,5.531214414925488
North,Clay,Cotton,955.7857540904055,30.651427374769092,False,True,Sunny,91,5.976950816887884
North,Chalky,Cotton,497.8437536394299,15.390246799521293,False,True,Cloudy,130,3.602024242408843
North,Sandy,Maize,337.2914151395972,39.015133435501966,False,True,Sunny,108,4.191785530587419
West,Peaty,Rice,782.5503564863227,29.003856100896545,False,True,Sunny,103,5.577187147940678
West,Chalky,Wheat,531.0607012240516,32.801887589404075,False,True,Cloudy,137,4.625174944601189
South,Silt,Wheat,688.3101514176366,34.84255139190496,True,True,Rainy,144,7.498113708943128
South,Peaty,Soybean,317.8664397052982,25.43845924831538,True,False,Sunny,112,3.3070873344630902
South,Loam,Maize,547.7608913981596,36.67412893451335,True,False,Rainy,65,4.700954876593463
North,Sandy,Soybean,794.8050291545277,24.15538703036876,False,True,Rainy,111,5.8982212565372905
East,Silt,Cotton,171.1104317379569,22.242981941777188,True,False,Rainy,89,2.1448930449796366
West,Silt,Soybean,885.8917183162935,26.47973534812067,False,False,Cloudy,107,4.829920523160502
North,Sandy,Rice,603.3944789926563,37.4547534263939,False,False,Cloudy,82,3.556554034022712
North,Silt,Wheat,790.5312360833346,24.43654225501991,False,False,Sunny,135,4.622890296129175
South,Sandy,Rice,816.1305621374203,31.65987750445749,True,False,Sunny,100,5.395260964948882
South,Chalky,Soybean,605.6252329067404,20.04853030904334,False,True,Rainy,85,4.949345022898492
North,Loam,Wheat,621.0279097854755,25.425274434707134,False,True,Cloudy,119,4.498960889584378
West,Chalky,Rice,722.7294051260537,15.313963107295711,True,False,Sunny,103,5.854075723454989
West,Chalky,Soybean,433.1901721360811,26.950250014747684,False,True,Cloudy,131,4.347489669119746
North,Sandy,Cotton,242.13353329070128,33.14631878837232,False,False,Cloudy,74,2.3879961119599384
East,Silt,Cotton,244.86225559211005,37.59805915302162,False,True,Sunny,67,3.057673429330379
East,Silt,Soybean,943.4452914860548,17.239511586625845,False,False,Sunny,124,4.901214749439566
West,Sandy,Cotton,457.4662451030716,23.056423520492032,False,True,Rainy,113,4.20838444623029
South,Silt,Wheat,862.3879258857781,38.53862971665009,False,True,Sunny,77,5.810149860162884
East,Silt,Maize,345.2803456911788,28.806454842804822,False,False,Sunny,104,1.8899734897058893
East,Clay,Maize,963.2819860919,35.489117662878186,False,True,Rainy,127,6.469094843213941
South,Chalky,Maize,467.9882379650811,39.15209739581498,False,False,Cloudy,119,3.16659639754741
East,Chalky,Cotton,115.0408870805868,33.72019257067108,False,False,Rainy,137,1.6816768198498269
North,Sandy,Wheat,224.3621912025084,24.46692973648792,True,True,Rainy,113,4.256468402182991
East,Peaty,Barley,280.84785681461966,20.97159566388735,True,True,Rainy,102,4.1044813156482896
South,Chalky,Wheat,390.2704855919473,38.426239956665626,True,True,Rainy,133,5.382373849595046
North,Clay,Rice,542.3611526407915,33.21847930410274,False,True,Rainy,132,3.6056784352478677
East,Silt,Barley,896.0615933174838,18.822464203676592,True,False,Cloudy,119,5.965492968879875
West,Loam,Cotton,681.3492490738123,30.827541098824568,False,True,Sunny,115,5.54575432035737
North,Chalky,Maize,369.54683936649735,32.02799596723977,False,False,Cloudy,137,2.779195037918856
North,Chalky,Barley,531.6744788511204,23.18459435905207,False,True,Rainy,129,4.662941999380047
West,Loam,Soybean,223.26637287817672,35.79452802241552,False,True,Cloudy,127,2.850262177047076
West,Clay,Rice,346.5998141077903,25.551783024099542,True,True,Rainy,66,5.533561860752142
East,Silt,Cotton,510.7480561012167,34.806704543599295,True,True,Rainy,69,5.7108536049243614
East,Silt,Cotton,558.9514678582321,32.380386601252326,False,False,Sunny,131,3.2554652254151804
South,Silt,Soybean,685.0744938885011,19.549496148341085,True,True,Rainy,130,6.604223275988476
South,Loam,Rice,339.60747661840867,20.419222360346694,True,False,Rainy,132,3.1432330691023456
North,Sandy,Barley,151.95680297346436,22.81503841267874,False,True,Cloudy,89,2.3291494021049295
West,Peaty,Cotton,507.5629418762927,31.896241037996347,False,False,Sunny,129,2.191020380669877
West,Loam,Barley,981.8408228418625,21.22976403199278,False,False,Cloudy,124,5.713529216077835
South,Loam,Wheat,567.6595076681283,28.580972734872635,True,True,Rainy,110,6.237407813886928
North,Sandy,Rice,746.5599614487928,35.03295950721191,True,True,Rainy,113,6.857255707197912
North,Chalky,Cotton,687.929509969489,28.28574685922901,False,True,Rainy,148,4.9075514309397406
South,Sandy,Maize,696.7407384566252,21.695365768726,False,True,Cloudy,61,6.0099623947797
South,Chalky,Cotton,282.6225724684118,39.1116117936623,False,True,Sunny,86,4.033920721522029
South,Chalky,Barley,725.3427573129396,24.242469682111793,True,True,Cloudy,93,7.427338231422647
East,Clay,Cotton,582.2727024709852,27.38086428411686,False,False,Cloudy,147,3.096915968722154
North,Chalky,Soybean,587.6640762191502,24.941431385687743,True,False,Cloudy,148,4.569341374451966
North,Silt,Barley,320.18976243416944,31.36050220176197,True,False,Cloudy,115,3.2740113293279243
North,Sandy,Wheat,670.4922207854198,38.675455236350075,True,False,Cloudy,133,5.838826160177461
South,Clay,Wheat,636.4072162879656,19.689366487092094,False,False,Rainy,129,3.070495929553835
South,Chalky,Soybean,142.58195879078406,39.52510371633615,False,False,Rainy,141,1.4144024321487816
South,Peaty,Barley,409.0058580165591,18.47495621923708,True,True,Rainy,132,5.776381629568711
South,Chalky,Wheat,583.3228556452962,32.67412341358786,True,True,Rainy,61,6.645554430043913
